Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
TEMZX,"Templeton Emerging Markets Smal","2006-10-01","Franklin Templeton Investments","Diversified Emerging Mkts","None","3.2646797999999997%","41.79%","False","5.9935898000000005%","11.48%","False","7.1841896%","12.1800005%","False","5.49721%","4.3899998%","True","0.985","0.0","$12.43","$11.19","$14.75","$12.3136","False","$12.35735","False","N/A","N/A"
TEMMX,"Templeton Emerging Markets Smal","2006-10-01","Franklin Templeton Investments","Diversified Emerging Mkts","None","-16.53708%","41.79%","False","3.4381498%","11.48%","False","4.48623%","12.1800005%","False","2.9762798999999998%","4.3899998%","False","0.96589994","0.0","$12.19","$10.97","$14.49","$12.0772","False","$12.1256","False","N/A","N/A"
TCEMX,"Templeton Emerging Markets Smal","2006-10-01","Franklin Templeton Investments","Diversified Emerging Mkts","None","-24.865721%","41.79%","False","0.32797%","11.48%","False","1.7397600999999998%","12.1800005%","False","2.0271499%","4.3899998%","False","0.97660005","0.0","$11.21","$10.11","$13.41","$11.1172","False","$11.17985","False","N/A","N/A"
FTESX,"Templeton Emerging Markets Smal","2006-10-01","Franklin Templeton Investments","Diversified Emerging Mkts","None","-19.051081%","41.79%","False","2.9240798%","11.48%","False","4.12987%","12.1800005%","False","2.7525500000000003%","4.3899998%","False","0.97550005","0.0","$11.93","$0.0","$14.22","$11.8272","False","$11.882","False","N/A","N/A"
TFSCX,"Templeton Institutional - Forei","2002-10-20","Franklin Templeton Investments","Foreign Small/Mid Blend","None","-8.81597%","43.3%","False","4.70904%","7.71%","False","6.01098%","11.0%","False","5.9864704%","7.08%","False","0.95769995","0.0","$17.41","$14.25","$19.44","$17.2048","False","$16.57555","False","N/A","N/A"
TFEQX,"Templeton Instl International E","1990-10-17","Franklin Templeton Investments","Foreign Large Value","None","-9.12289%","35.63%","False","0.7499%","5.74%","False","2.5770399999999998%","8.25%","False","2.62168%","4.29%","False","0.92410004","0.0","$10.98","$8.75","$12.02","$10.825","False","$10.35175","False","N/A","N/A"
TFESX,"Templeton Instl International E","2006-09-17","Franklin Templeton Investments","Foreign Large Value","None","-9.1993906%","35.63%","False","0.6210600000000001%","5.74%","False","2.4226699000000003%","8.25%","False","2.4688600000000003%","4.29%","False","0.92410004","0.0","$11.26","$8.94","$12.29","$11.1","False","$10.58785","False","N/A","N/A"
THDAX,"Thornburg Developing World Fund","2009-12-15","Thornburg","Diversified Emerging Mkts","None","-19.34542%","41.79%","False","-1.28788%","11.48%","False","4.9762603%","12.1800005%","False","2.45701%","4.3899998%","False","0.9927","0.0","$20.49","$17.44","$24.89","$20.8192","True","$20.34565","False","N/A","N/A"
THDCX,"Thornburg Developing World Fund","2009-12-15","Thornburg","Diversified Emerging Mkts","None","-19.997129%","41.79%","False","-2.06702%","11.48%","False","4.1673798%","12.1800005%","False","1.6739499000000002%","4.3899998%","False","0.9927","0.0","$19.25","$16.24","$23.3","$19.57","True","$19.0181","False","N/A","N/A"
THDIX,"Thornburg Developing World Fund","2009-12-15","Thornburg","Diversified Emerging Mkts","None","-19.041009%","41.79%","False","-0.9329599%","11.48%","False","5.3663302%","12.1800005%","False","2.87013%","4.3899998%","False","0.9927","0.0","$20.99","$17.92","$25.52","$21.3196","True","$20.87395","False","N/A","N/A"
TIGAX,"Thornburg International Growth ","2007-01-31","Thornburg","Foreign Large Growth","None","-11.28412%","34.5%","False","0.13659%","13.81%","False","5.64591%","13.83%","False","5.25962%","8.2200006%","False","0.9888","0.0","$22.1","$17.73","$24.29","$21.9782","False","$20.66405","False","N/A","N/A"
TIGCX,"Thornburg International Growth ","2007-01-31","Thornburg","Foreign Large Growth","None","-12.05396%","34.5%","False","-0.69361003%","13.81%","False","4.81747%","13.83%","False","4.4414602%","8.2200006%","False","0.9888","0.0","$19.79","$15.88","$21.87","$19.6926","False","$18.52675","False","N/A","N/A"
TINGX,"Thornburg International Growth ","2007-01-31","Thornburg","Foreign Large Growth","None","-10.8966306%","34.5%","False","0.46679%","13.81%","False","6.013599800000001%","13.83%","False","5.64247%","8.2200006%","False","0.9888","0.0","$22.95","$18.46","$25.23","$22.812","False","$21.4898","False","N/A","N/A"
TIGVX,"Thornburg International Growth ","2008-01-31","Thornburg","Foreign Large Growth","None","-11.3478005%","34.5%","False","-0.04066%","13.81%","False","5.47264%","13.83%","False","5.10537%","8.2200006%","False","0.9888","0.0","$21.73","$17.42","$23.87","$21.6098","False","$20.3082","False","N/A","N/A"
TINVX,"Thornburg International Growth ","2008-01-31","Thornburg","Foreign Large Growth","None","-11.3003105%","34.5%","False","0.056249999999999994%","13.81%","False","5.57763%","13.83%","False","5.21222%","8.2200006%","False","0.9888","0.0","$21.890001","$17.57","$24.07","$21.7672","False","$20.4753","False","N/A","N/A"
