Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
SLYG,"SPDR S&P 600 Small Cap Growth E","2000-09-24","SPDR State Street Global Advisors","Small Growth","Exchange Traded Fund","-7.0925294999999995%","0.33999999999999997%","False","11.0627405%","3.74%","True","8.124349%","11.5200005%","False","10.9119505%","7.28%","True","0.9989","0.0","$77.27","$67.07","$86.89","$76.0584","False","$74.7074","False","54.0%","$78.06"
TRSSX,"T.Rowe Price Institutional Smal","2000-03-30","T. Rowe Price","Small Growth","None","-8.58756%","55.689995999999994%","False","6.743720000000001%","19.34%","False","10.18073%","20.719999%","False","11.38874%","13.98%","False","0.8829","0.0","$25.94","$23.46","$29.89","$25.3956","False","$25.78705","False","139.0%","N/A"
PRDSX,"T. Rowe Price QM U.S. Small-Cap","1997-06-29","T. Rowe Price","Small Growth","None","-7.65464%","55.689995999999994%","False","4.651870000000001%","19.34%","False","8.994839%","20.719999%","False","10.986329999999999%","13.98%","False","0.99230003","0.0","$37.809998","$32.4","$42.2","$36.7672","False","$36.17855","False","139.0%","N/A"
OTCFX,"T. Rowe Price Small-Cap Stock F","1956-05-31","T. Rowe Price","Small Growth","None","-8.67348%","55.689995999999994%","False","6.807860000000001%","19.34%","False","10.112779600000001%","20.719999%","False","11.11549%","13.98%","False","0.8868","0.0","$55.72","$50.38","$63.35","$54.5572","False","$54.7941","False","N/A","N/A"
PASSX,"T. Rowe Price Small Cap Stock F","2000-03-30","T. Rowe Price","Small Growth","None","-8.9162%","55.689995999999994%","False","6.50961%","19.34%","False","9.8133%","20.719999%","False","10.807861%","13.98%","False","0.8868","0.0","$54.92","$49.7","$62.62","$53.7846","False","$54.081","False","N/A","N/A"
ASGTX,"Transamerica Small Cap Growth C","2012-08-30","Transamerica","Small Growth","None","-13.746199%","55.689995999999994%","False","4.16522%","19.34%","False","8.084340399999999%","20.719999%","False","9.946909499999999%","13.98%","False","0.9548","0.0","$5.76","$5.12","$6.78","$5.579","False","$5.6752","False","0.0%","N/A"
CSGTX,"Transamerica Small Cap Growth C","2012-08-30","Transamerica","Small Growth","None","-14.20642%","55.689995999999994%","False","3.52506%","19.34%","False","7.32755%","20.719999%","False","9.1823794%","13.98%","False","0.9548","0.0","$4.75","$4.23","$5.68","$4.6078","False","$4.7279","False","0.0%","N/A"
ISCGX,"Transamerica Small Cap Growth C","2012-08-30","Transamerica","Small Growth","None","-13.435089999999999%","55.689995999999994%","False","4.51161%","19.34%","False","8.39243%","20.719999%","False","10.261521%","13.98%","False","0.9548","0.0","$6.17","$5.49","$7.23","$5.981","False","$6.06495","False","0.0%","N/A"
TSPIX,"Transamerica Small Cap Growth C","2012-08-30","Transamerica","Small Growth","None","-13.47934%","55.689995999999994%","False","4.603829999999999%","19.34%","False","8.504159999999999%","20.719999%","False","10.3787005%","13.98%","False","0.9548","0.0","$6.35","$5.64","$7.42","$6.152","False","$6.23155","False","0.0%","N/A"
TSPTX,"Transamerica Small Cap Growth C","2012-08-30","Transamerica","Small Growth","None","-13.366539999999999%","55.689995999999994%","False","4.60812%","19.34%","False","8.4998995%","20.719999%","False","9.9908896%","13.98%","False","0.9548","0.0","$6.35","$5.64","$7.41","$6.146","False","$6.2256","False","0.0%","N/A"
BNSCX,"UBS U.S. Small Cap Growth Fund ","1998-12-30","UBS Asset Management","Small Growth","None","-30.155700000000003%","55.689995999999994%","False","5.35355%","19.34%","False","9.46574%","20.719999%","False","11.131620400000001%","13.98%","False","0.9612","0.0","$15.44","$13.95","$19.79","$15.2916","False","$15.5237","True","N/A","N/A"
BISCX,"UBS U.S. Small Cap Growth Fund ","1997-09-29","UBS Asset Management","Small Growth","None","-29.99024%","55.689995999999994%","False","5.595350000000001%","19.34%","False","9.7263604%","20.719999%","False","11.41601%","13.98%","False","0.9612","0.0","$18.679998","$16.67","$23.64","$18.4908","False","$18.61475","False","N/A","N/A"
VLEOX,"Value Line Small Cap Opportunit","1993-06-22","Value Line","Small Growth","None","-17.384319%","55.689995999999994%","False","5.2597098%","19.34%","False","8.51688%","20.719999%","False","10.438690000000001%","13.98%","False","0.9896","0.0","$47.420002","$39.64","$49.67","$45.66","False","$44.1582","False","N/A","N/A"
