Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
FSCTX,"Fidelity Advisor Small Cap Fund","1998-09-08","Fidelity Investments","Small Blend","None","-20.82226%","60.18%","False","6.607%","11.3199994%","False","7.0405595000000005%","13.88%","False","9.29966%","11.1899994%","False","0.9976","0.0","$23.33","$20.1","$26.35","$22.756","False","$22.43615","False","73.0%","N/A"
FCDAX,"Fidelity Advisor Stock Selector","2007-05-01","Fidelity Investments","Small Blend","None","-18.34582%","60.18%","False","7.26172%","11.3199994%","False","8.48003%","13.88%","False","10.30846%","11.1899994%","False","0.9858","0.0","$29.66","$24.33","$31.2","$28.7162","False","$27.42095","False","N/A","N/A"
FCDCX,"Fidelity Advisor Stock Selector","2007-05-01","Fidelity Investments","Small Blend","None","-19.014809999999997%","60.18%","False","6.4075394999999995%","11.3199994%","False","7.60876%","13.88%","False","9.4194%","11.1899994%","False","0.9858","0.0","$25.73","$21.21","$27.24","$24.9334","False","$23.85005","False","N/A","N/A"
FCDIX,"Fidelity Advisor Stock Selector","2007-05-01","Fidelity Investments","Small Blend","None","-18.13392%","60.18%","False","7.5676195%","11.3199994%","False","8.78751%","13.88%","False","10.622489999999999%","11.1899994%","False","0.9858","0.0","$30.93","$25.33","$32.46","$29.9382","False","$28.57245","False","N/A","N/A"
FCDTX,"Fidelity Advisor Stock Selector","2007-05-01","Fidelity Investments","Small Blend","None","-18.571180000000002%","60.18%","False","6.965000000000001%","11.3199994%","False","8.1504405%","13.88%","False","9.95932%","11.1899994%","False","0.9858","0.0","$28.32","$23.27","$29.85","$27.4308","False","$26.2068","False","N/A","N/A"
FDSCX,"Fidelity Stock Selector Small C","1993-06-27","Fidelity Investments","Small Blend","None","-18.13605%","60.18%","False","7.56133%","11.3199994%","False","8.795550500000001%","13.88%","False","10.6139295%","11.1899994%","False","0.9858","0.0","$30.72","$25.16","$32.25","$29.7394","False","$28.38295","False","N/A","N/A"
FCPEX,"Fidelity Small Cap Enhanced Ind","2007-12-19","Fidelity Investments","Small Blend","None","-2.30769%","60.18%","False","12.87294%","11.3199994%","True","11.022%","13.88%","False","10.91453%","11.1899994%","False","0.96199995","0.0","$13.0199995","$10.96","$14.59","$12.6526","False","$12.24335","False","N/A","N/A"
FSCFX,"Strategic Advisers® Small-Mid ","2005-06-22","Fidelity Investments","Small Blend","None","-20.191629%","60.18%","False","5.3984597%","11.3199994%","False","7.67081%","13.88%","False","9.6232794%","11.1899994%","False","0.982","0.0015","$14.18","$12.2","$16.32","$13.8782","False","$13.52485","False","N/A","N/A"
FSSNX,"Fidelity Small Cap Index Fund","2011-09-07","Fidelity Investments","Small Blend","None","-20.416519%","60.18%","False","3.2446302000000005%","11.3199994%","False","5.9187297%","13.88%","False","9.39917%","11.1899994%","False","0.9993","0.0001","$23.5","$20.39","$26.26","$23.0768","False","$22.61615","False","N/A","N/A"
FSOPX,"Fidelity Series Small Cap Oppor","2007-03-21","Fidelity Investments","Small Blend","None","-17.71037%","60.18%","False","5.9558403%","11.3199994%","False","8.12243%","13.88%","False","9.93548%","11.1899994%","False","0.98730004","0.0","$12.820001","$10.66","$14.02","$12.3982","False","$12.0438","False","0.0%","N/A"
