Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
OVEIX,"Sterling Capital Mid Value Fund","1996-07-31","Sterling Capital Funds","Mid-Cap Value","None","-13.127379999999999%","55.83%","False","5.2185602%","11.08%","False","5.69805%","11.93%","False","9.1706604%","10.6400006%","False","0.96690005","0.0","$15.410001","$14.34","$20.49","$15.4124","True","$16.97185","True","N/A","N/A"
TRMCX,"T. Rowe Price Mid-Cap Value Fun","1996-06-27","T. Rowe Price","Mid-Cap Value","None","3.36379%","55.83%","False","13.371879%","11.08%","True","9.149000000000001%","11.93%","False","10.7662%","10.6400006%","True","0.9161","0.0","$30.68","$27.75","$36.0","$30.2328","False","$31.04095","True","310.0%","N/A"
TAMVX,"T. Rowe Price Mid-Cap Value Fun","2002-09-29","T. Rowe Price","Mid-Cap Value","None","3.12011%","55.83%","False","13.05661%","11.08%","True","8.852889999999999%","11.93%","False","10.4776405%","10.6400006%","False","0.9161","0.0","$30.53","$27.62","$35.81","$30.09","False","$30.86035","True","310.0%","N/A"
RRMVX,"T. Rowe Price Mid-Cap Value Fun","2002-09-29","T. Rowe Price","Mid-Cap Value","None","2.8761599999999996%","55.83%","False","12.784118999999999%","11.08%","True","8.5856706%","11.93%","False","10.20652%","10.6400006%","False","0.9161","0.0","$29.769999","$26.96","$35.07","$29.3546","False","$30.17335","True","310.0%","N/A"
TGVOX,"TCW Relative Value Mid Cap Fund","1997-10-30","TCW","Mid-Cap Value","None","7.28462%","55.83%","False","14.046100000000001%","11.08%","True","11.8425995%","11.93%","False","10.353909999999999%","10.6400006%","False","0.9988","0.0","$24.78","$21.02","$27.1","$24.5058","False","$23.60045","False","N/A","N/A"
TGVNX,"TCW Relative Value Mid Cap Fund","2000-10-30","TCW","Mid-Cap Value","None","-4.02395%","55.83%","False","7.534630000000001%","11.08%","False","6.888420000000001%","11.93%","False","8.4405094%","10.6400006%","False","0.9789","0.0","$23.960001","$20.32","$26.22","$23.6988","False","$22.82365","False","N/A","N/A"
TIMVX,"TIAA-CREF Mid Cap Value Fund In","2002-09-30","TIAA Investments","Mid-Cap Value","None","12.45874%","55.83%","False","10.581431%","11.08%","False","9.225199%","11.93%","False","9.84266%","10.6400006%","False","0.9926","0.0","$15.780001","$14.79","$19.1","$15.6692","False","$16.73085","True","25.0%","N/A"
TRVPX,"TIAA-CREF Mid-Cap Value Fund Pr","2009-09-29","TIAA Investments","Mid-Cap Value","None","-3.61745%","55.83%","False","6.568789999999999%","11.08%","False","5.90725%","11.93%","False","8.261891%","10.6400006%","False","0.995","0.0","$15.75","$14.77","$19.06","$15.6472","False","$16.69665","True","25.0%","N/A"
TCMVX,"TIAA-CREF Mid Cap Value Fund Re","2002-09-30","TIAA Investments","Mid-Cap Value","None","-3.75%","55.83%","False","6.42834%","11.08%","False","5.7545%","11.93%","False","8.10895%","10.6400006%","False","0.995","0.0","$15.02","$14.09","$18.3","$14.9258","False","$15.99675","True","25.0%","N/A"
TRVRX,"TIAA-CREF Mid Cap Value Fund Re","2002-09-30","TIAA Investments","Mid-Cap Value","None","-3.6924699999999997%","55.83%","False","6.475749599999999%","11.08%","False","5.80373%","11.93%","False","8.16026%","10.6400006%","False","0.995","0.0","$15.63","$14.65","$18.93","$15.5276","False","$16.57375","True","25.0%","N/A"
