Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
TGWFX,"Transamerica Large Growth Class","2000-09-10","Transamerica","Large Growth","None","-30.569652%","41.699999999999996%","False","2.4226699000000003%","22.559999%","False","11.59076%","21.98%","False","12.3059%","15.989999999999998%","False","0.95489997","0.0","$8.89","$7.88","$13.05","$8.7614","False","$9.0527","True","0.0%","N/A"
TADAX,"Transamerica US Growth Class A","2009-11-12","Transamerica","Large Growth","None","-19.15375%","41.699999999999996%","False","5.1057402000000005%","22.559999%","False","12.889980000000001%","21.98%","False","12.67966%","15.989999999999998%","False","0.9934","0.0","$20.3","$18.53","$26.78","$20.0294","False","$20.8681","True","266.0%","N/A"
TADCX,"Transamerica US Growth Class C","2009-11-12","Transamerica","Large Growth","None","-19.76206%","41.699999999999996%","False","4.28219%","22.559999%","False","12.0034106%","21.98%","False","11.79245%","15.989999999999998%","False","0.9934","0.0","$17.54","$16.03","$23.47","$17.324","False","$18.1823","True","266.0%","N/A"
TDEIX,"Transamerica US Growth Class I","2009-11-29","Transamerica","Large Growth","None","-18.76758%","41.699999999999996%","False","5.43867%","22.559999%","False","13.23559%","21.98%","False","13.04345%","15.989999999999998%","False","0.9934","0.0","$21.19","$19.33","$27.86","$20.9032","False","$21.759","True","266.0%","N/A"
TWMTX,"Transamerica US Growth Class T","2012-02-09","Transamerica","Large Growth","None","-18.896459%","41.699999999999996%","False","5.4313%","22.559999%","False","13.26932%","21.98%","False","13.079180000000001%","15.989999999999998%","False","0.9934","0.0","$75.96","$69.17","$96.78","$74.891","False","$76.1045","True","266.0%","N/A"
TVRAX,"Guggenheim Directional Allocati","2012-06-17","Guggenheim Investments","Large Growth","None","-10.975010000000001%","41.699999999999996%","False","2.3324398%","22.559999%","False","7.75724%","21.98%","False","8.338620500000001%","15.989999999999998%","False","0.0","0.0","$14.31","$13.14","$16.66","$14.267","False","$14.2149","False","N/A","N/A"
TVRCX,"Guggenheim Directional Allocati","2012-06-17","Guggenheim Investments","Large Growth","None","-11.55161%","41.699999999999996%","False","1.6330801%","22.559999%","False","6.993099999999999%","21.98%","False","7.60129%","15.989999999999998%","False","0.0","0.0","$12.96","$11.91","$15.13","$12.9302","False","$12.8731","False","N/A","N/A"
TVFRX,"Guggenheim Directional Allocati","2012-06-17","Guggenheim Investments","Large Growth","None","-12.6371%","41.699999999999996%","False","2.57193%","22.559999%","False","7.62737%","21.98%","False","8.33405%","15.989999999999998%","False","0.0","0.0","$14.45","$13.26","$16.82","$14.4094","False","$14.3533","False","N/A","N/A"
TVRIX,"Guggenheim Directional Allocati","2012-06-17","Guggenheim Investments","Large Growth","None","-10.70307%","41.699999999999996%","False","2.64663%","22.559999%","False","8.071241%","21.98%","False","8.681969%","15.989999999999998%","False","0.0","0.0","$14.91","$13.7","$17.36","$14.859","False","$14.82415","False","N/A","N/A"
TVMAX,"Guggenheim RBP Large-Cap Market","2010-04-26","Guggenheim Investments","Large Growth","None","-10.88214%","41.699999999999996%","False","4.74313%","22.559999%","False","9.703489999999999%","21.98%","False","10.05725%","15.989999999999998%","False","0.9932","0.0","$9.13","$8.58","$11.3","$9.1922","True","$9.38335","True","0.0%","N/A"
TVMCX,"Guggenheim RBP Large-Cap Market","2011-04-17","Guggenheim Investments","Large Growth","None","-11.52108%","41.699999999999996%","False","3.97992%","22.559999%","False","8.90084%","21.98%","False","9.28903%","15.989999999999998%","False","0.9932","0.0","$8.1","$7.66","$10.12","$8.1588","True","$8.36405","True","0.0%","N/A"
TVFMX,"Guggenheim RBP Large-Cap Market","2010-04-26","Guggenheim Investments","Large Growth","None","-13.143160000000002%","41.699999999999996%","False","4.78301%","22.559999%","False","9.414359999999999%","21.98%","False","9.976690000000001%","15.989999999999998%","False","0.9932","0.0","$9.559999","$8.97","$11.81","$9.622","True","$9.8126","True","0.0%","N/A"
TVIMX,"Guggenheim RBP Large-Cap Market","2011-02-14","Guggenheim Investments","Large Growth","None","-10.724%","41.699999999999996%","False","4.9973402%","22.559999%","False","9.972620000000001%","21.98%","False","10.3857204%","15.989999999999998%","False","0.9932","0.0","$10.08","$9.46","$12.44","$10.1418","True","$10.344","True","0.0%","N/A"
BGRWX,"Barrett Growth Fund","1998-12-28","Barrett","Large Growth","None","-26.11554%","41.699999999999996%","False","5.03549%","22.559999%","False","10.67666%","21.98%","False","11.54202%","15.989999999999998%","False","0.9892","0.0","$20.19","$18.72","$28.64","$20.0922","False","$22.9906","True","N/A","N/A"
UIAGX,"USAA Aggressive Growth Fd Insti","2008-07-31","Victory Capital","Large Growth","None","-17.14915%","41.699999999999996%","False","3.8294300000000003%","22.559999%","False","10.39555%","21.98%","False","11.2227604%","15.989999999999998%","False","0.98330003","0.0","$39.579998","$35.36","$50.8","$38.506","False","$39.34245","False","0.0%","N/A"
USAAX,"USAA Mutual Fds Tr Growth Fd","1971-04-04","Victory Capital","Large Growth","None","-15.800510000000001%","41.699999999999996%","False","5.213559999999999%","22.559999%","False","10.8148806%","21.98%","False","12.154%","15.989999999999998%","False","0.9881","0.0","$25.39","$22.48","$33.06","$24.7898","False","$25.5435","True","0.0%","N/A"
UIGRX,"USAA Growth Fd Insti Shs","2008-07-31","Victory Capital","Large Growth","None","-15.78413%","41.699999999999996%","False","5.2273203%","22.559999%","False","10.84705%","21.98%","False","12.203009400000001%","15.989999999999998%","False","0.9881","0.0","$25.33","$22.42","$32.97","$24.7284","False","$25.4797","True","0.0%","N/A"
