Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
AUIYX,"AB Equity Income Fund, Inc. - A","1996-09-30","AllianceBernstein","Large Value","None","-1.53624%","42.880002%","False","7.39984%","11.93%","False","9.20675%","12.0699994%","False","9.5880404%","10.95%","False","1.0","0.0","$27.02","$24.82","$31.16","$26.9714","False","$27.27555","True","N/A","N/A"
AUIAX,"AB Equity Income Fund, Inc. - C","1993-10-17","AllianceBernstein","Large Value","None","-1.8070099999999998%","42.880002%","False","7.142360500000001%","11.93%","False","8.9289196%","12.0699994%","False","9.3017%","10.95%","False","1.0","0.0","$26.62","$24.49","$30.74","$26.5742","False","$26.8933","True","N/A","N/A"
AUICX,"AB Equity Income Fund, Inc. - C","1993-10-26","AllianceBernstein","Large Value","None","-2.5396900000000002%","42.880002%","False","6.326460000000001%","11.93%","False","8.11224%","12.0699994%","False","8.49639%","10.95%","False","1.0","0.0","$26.099998","$24.07","$30.22","$26.0752","False","$26.4134","True","N/A","N/A"
AUIIX,"AB Equity Income Fund, Inc. - C","2005-02-28","AllianceBernstein","Large Value","None","-1.5768999999999997%","42.880002%","False","7.35516%","11.93%","False","9.16868%","12.0699994%","False","9.56507%","10.95%","False","1.0","0.0","$26.53","$24.4","$30.64","$26.4832","False","$26.8045","True","N/A","N/A"
AUIKX,"AB Equity Income Fund, Inc. - C","2005-02-28","AllianceBernstein","Large Value","None","14.249110000000002%","42.880002%","False","12.46574%","11.93%","True","11.107569999999999%","12.0699994%","False","10.299949%","10.95%","False","0.9987","0.0","$26.630001","$24.5","$30.76","$26.5924","False","$26.91165","True","N/A","N/A"
AUIRX,"AB Equity Income Fund, Inc. - C","2005-02-28","AllianceBernstein","Large Value","None","-2.2030301%","42.880002%","False","6.667679499999999%","11.93%","False","8.4694296%","12.0699994%","False","8.87021%","10.95%","False","1.0","0.0","$26.400002","$24.32","$30.53","$26.3708","False","$26.69915","True","N/A","N/A"
CBBYX,"AB Relative Value Fund - ADV","1996-09-30","AllianceBernstein","Large Value","None","2.34951%","42.880002%","False","10.12159%","11.93%","False","10.456809999999999%","12.0699994%","False","11.12539%","10.95%","True","0.95239997","0.0","$6.06","$5.61","$6.79","$6.0798","True","$6.12845","True","N/A","N/A"
CABDX,"AB Relative Value Fund - A","1932-06-30","AllianceBernstein","Large Value","None","1.9326599999999998%","42.880002%","False","9.821261%","11.93%","False","10.1685494%","12.0699994%","False","10.82907%","10.95%","False","0.95239997","0.0","$6.0","$5.55","$6.72","$6.0178","True","$6.0623","True","N/A","N/A"
CBBCX,"AB Relative Value Fund - C","1993-05-02","AllianceBernstein","Large Value","None","1.1592899%","42.880002%","False","9.004760000000001%","11.93%","False","9.35128%","12.0699994%","False","10.009369999999999%","10.95%","False","0.95239997","0.0","$6.02","$5.54","$6.73","$6.0402","True","$6.06415","True","N/A","N/A"
CBBIX,"AB Relative Value Fund - I","2005-02-28","AllianceBernstein","Large Value","None","2.28226%","42.880002%","False","10.093819%","11.93%","False","10.47275%","12.0699994%","False","11.1414805%","10.95%","True","0.95239997","0.0","$6.16","$5.69","$6.88","$6.1734","True","$6.2165","True","N/A","N/A"
CBBKX,"AB Relative Value Fund - K","2005-02-28","AllianceBernstein","Large Value","None","12.4808505%","42.880002%","False","13.252559999999999%","11.93%","True","12.14957%","12.0699994%","True","11.891889599999999%","10.95%","True","0.9309","0.0","$5.93","$5.48","$6.64","$5.9454","True","$5.9904","True","N/A","N/A"
CBBRX,"AB Relative Value Fund - R","2003-11-02","AllianceBernstein","Large Value","None","1.8361500999999998%","42.880002%","False","9.5932%","11.93%","False","9.922%","12.0699994%","False","10.55653%","10.95%","False","0.95239997","0.0","$5.91","$5.45","$6.62","$5.9328","True","$5.9663","True","N/A","N/A"
ABVYX,"AB Value Fund Advisor Class","2001-03-28","AllianceBernstein","Large Value","None","-0.35454%","42.880002%","False","9.224690500000001%","11.93%","False","6.87267%","12.0699994%","False","8.217341000000001%","10.95%","False","0.9983","0.0","$15.429999","$14.32","$17.93","$15.3408","False","$15.9918","True","N/A","N/A"
ABVAX,"AB Value Fund Class A","2001-03-28","AllianceBernstein","Large Value","None","-0.61154%","42.880002%","False","8.939999%","11.93%","False","6.60602%","12.0699994%","False","7.928680000000001%","10.95%","False","0.9983","0.0","$15.42","$14.31","$17.91","$15.3322","False","$15.96565","True","N/A","N/A"
ABVCX,"AB Value Fund Class C","2001-03-28","AllianceBernstein","Large Value","None","-1.3036099%","42.880002%","False","8.15005%","11.93%","False","5.81422%","12.0699994%","False","7.13902%","10.95%","False","0.9983","0.0","$15.59","$14.49","$18.06","$15.514","False","$16.08","True","N/A","N/A"
ABVIX,"AB Value Fund Class I","2005-02-28","AllianceBernstein","Large Value","None","-0.32300001%","42.880002%","False","9.262089399999999%","11.93%","False","6.91737%","12.0699994%","False","8.25966%","10.95%","False","0.9983","0.0","$15.26","$14.15","$17.75","$15.163","False","$15.8242","True","N/A","N/A"
ABVKX,"AB Trust - AB Value Fund - Clas","2005-02-28","AllianceBernstein","Large Value","None","-0.74400995%","42.880002%","False","8.79056%","11.93%","False","6.4536999999999995%","12.0699994%","False","7.80262%","10.95%","False","0.9983","0.0","$15.07","$13.99","$17.54","$14.9856","False","$15.6207","True","N/A","N/A"
ABVRX,"AB Trust - AB Value Fund - Clas","2003-11-02","AllianceBernstein","Large Value","None","-0.9969499999999999%","42.880002%","False","8.4747106%","11.93%","False","6.14194%","12.0699994%","False","7.477150000000001%","10.95%","False","0.9983","0.0","$15.36","$14.26","$17.83","$15.2754","False","$15.87515","True","N/A","N/A"
LOMAX,"Edgar Lomax Value Fd","1997-12-11","Edgar Lomax","Large Value","None","14.41693%","42.880002%","False","10.7177295%","11.93%","False","11.4570305%","12.0699994%","False","11.203088999999999%","10.95%","True","0.97110003","0.0","$13.54","$13.06","$15.83","$13.875","True","$14.24395","True","N/A","N/A"
HUDEX,"Huber Capital Diversified Large","2012-12-30","Huber Funds","Large Value","None","0.2893%","42.880002%","False","4.547969999999999%","11.93%","False","7.9786904000000005%","12.0699994%","False","8.586030000000001%","10.95%","False","0.9881","0.0","$18.66","$16.7","$19.64","$18.5882","False","$18.33185","False","N/A","N/A"
HUDIX,"Huber Capital Diversified Large","2012-12-30","Huber Funds","Large Value","None","13.52967%","42.880002%","False","11.64887%","11.93%","False","11.1524604%","12.0699994%","False","0.0%","10.95%","False","0.9889","0.0","$18.58","$16.6","$19.55","$18.5122","False","$18.23835","False","N/A","N/A"
HULEX,"Huber Capital Equity Income Fd ","2011-10-24","Huber Funds","Large Value","None","2.3417398%","42.880002%","False","9.4320096%","11.93%","False","10.93252%","12.0699994%","False","9.9465996%","10.95%","False","0.9892","0.0","$24.55","$21.75","$25.4","$24.4414","False","$23.88235","False","N/A","N/A"
HULIX,"Huber Capital Equity Income Fd ","2007-06-28","Huber Funds","Large Value","None","19.24716%","42.880002%","False","17.30723%","11.93%","True","13.72496%","12.0699994%","True","10.8489506%","10.95%","False","0.9936","0.0","$24.6","$21.79","$25.46","$24.501","False","$23.9272","False","N/A","N/A"
PFPFX,"Poplar Forest Partners Fund Cla","2009-12-30","Poplar Forest Capital","Large Value","None","17.975459999999998%","42.880002%","False","15.111369999999999%","11.93%","True","10.5924994%","12.0699994%","False","11.071049400000001%","10.95%","True","0.9895","0.0","$50.69","$46.07","$56.21","$51.0998","True","$51.2294","True","N/A","N/A"
IPFPX,"Poplar Forest Partners Fund Ins","2009-12-30","Poplar Forest Capital","Large Value","None","0.8169901%","42.880002%","False","11.6895705%","11.93%","False","6.5731704%","12.0699994%","False","10.946829600000001%","10.95%","False","0.9511","0.0","$50.72","$46.16","$56.25","$51.1208","True","$51.2897","True","N/A","N/A"
LOGIX,"Scharf Fund - Institutional Cla","2011-12-29","Scharf Investments","Large Value","None","-9.6314%","42.880002%","False","7.58896%","11.93%","False","9.37288%","12.0699994%","False","10.4731396%","10.95%","False","0.8821","0.0","$47.62","$44.38","$54.63","$47.891","True","$48.77235","True","N/A","N/A"
CAMWX,"Cambiar Opportunity Fund Instit","2005-11-02","Cambiar Funds","Large Value","None","9.43203%","42.880002%","False","19.45181%","11.93%","True","13.80003%","12.0699994%","True","11.94472%","10.95%","True","0.9796","0.0","$25.060001","$23.02","$28.24","$25.0348","False","$25.14485","True","N/A","N/A"
CAMOX,"Cambiar Opportunity Fund Portfo","1998-06-29","Cambiar Funds","Large Value","None","-2.37127%","42.880002%","False","9.1547295%","11.93%","False","9.79057%","12.0699994%","False","10.58572%","10.95%","False","0.96879995","0.0","$25.18","$23.09","$28.36","$25.1558","False","$25.23345","True","N/A","N/A"
HHDFX,"Hamlin High Dividend Equity Fun","2012-03-29","Hamlin Funds","Large Value","None","-3.3882299999999996%","42.880002%","False","9.98809%","11.93%","False","9.48921%","12.0699994%","False","10.98174%","10.95%","True","0.97330004","0.0","$28.33","$25.37","$30.45","$28.3398","True","$27.6959","False","N/A","N/A"
HHDVX,"Hamlin High Dividend Equity Fun","2012-03-29","Hamlin Funds","Large Value","None","-3.6567700000000003%","42.880002%","False","9.639539599999999%","11.93%","False","9.119190000000001%","12.0699994%","False","10.51886%","10.95%","False","0.97330004","0.0","$28.37","$25.4","$30.48","$28.382","True","$27.7275","False","N/A","N/A"
LSVVX,"LSV Conservative Value Equity F","2007-03-29","LSV Fund","Large Value","None","-4.0335797%","42.880002%","False","6.1161898%","11.93%","False","7.47751%","12.0699994%","False","10.55093%","10.95%","False","1.0039","0.0","$12.93","$11.64","$14.18","$13.0654","True","$12.9514","True","N/A","N/A"
LSVEX,"LSV Value Equity Fund","1999-03-30","LSV Fund","Large Value","None","-5.7638%","42.880002%","False","6.1504003%","11.93%","False","7.0830405%","12.0699994%","False","10.9064505%","10.95%","False","0.9978","0.0","$25.08","$23.81","$29.63","$25.1868","True","$26.3301","True","N/A","N/A"
TSWEX,"TS & W Equity Portfolio Instl C","1992-07-16","JOHCM Funds","Large Value","None","-0.39504003000000004%","42.880002%","False","10.98955%","11.93%","False","10.555539999999999%","12.0699994%","False","10.6690705%","10.95%","False","0.91120005","0.0","$12.65","$12.57","$15.32","$12.8752","True","$13.6076","True","N/A","N/A"
WWLAX,"Westwood Large Cap Value Fund A","2007-12-30","Westwood","Large Value","None","-5.00355%","42.880002%","False","6.26323%","11.93%","False","9.33508%","12.0699994%","False","10.3570096%","10.95%","False","0.9742","0.0","$12.42","$11.44","$13.65","$12.7052","True","$12.5003","True","N/A","N/A"
WHGLX,"Westwood Large Cap Value Fund I","2006-06-27","Westwood","Large Value","None","-4.73539%","42.880002%","False","6.54916%","11.93%","False","9.611830000000001%","12.0699994%","False","10.63028%","10.95%","False","0.9742","0.0","$12.34","$11.39","$13.57","$12.6258","True","$12.43465","True","N/A","N/A"
DBLV,"AdvisorShares DoubleLine Value ","2011-10-03","AdvisorShares","Large Value","Exchange Traded Fund","-14.77834%","17.040001%","False","6.5602496%","10.5299994%","False","6.94332%","15.359998999999998%","False","9.922880000000001%","6.550000000000001%","True","0.97449994","0.0","$87.428","$77.4074","$101.615","$84.89733","False","$90.9131","True","N/A","$83.05"
ACGIX,"Invesco Growth and Income Fund ","1946-07-31","Invesco","Large Value","None","-4.28626%","42.880002%","False","9.524999600000001%","11.93%","False","8.08422%","12.0699994%","False","9.87213%","10.95%","False","0.98050004","0.0","$21.11","$20.2","$25.21","$21.267","True","$21.98455","True","N/A","N/A"
ACGKX,"Invesco Growth and Income Fund ","1993-08-01","Invesco","Large Value","None","-4.98735%","42.880002%","False","8.731160000000001%","11.93%","False","7.306559999999999%","12.0699994%","False","9.071250000000001%","10.95%","False","0.98050004","0.0","$20.67","$19.8","$24.75","$20.832","True","$21.5572","True","N/A","N/A"
ACGLX,"Invesco Growth and Income Fund ","2002-09-30","Invesco","Large Value","None","-4.52674%","42.880002%","False","9.2573404%","11.93%","False","7.8140600000000004%","12.0699994%","False","9.59811%","10.95%","False","0.98050004","0.0","$21.15","$20.24","$25.26","$21.3074","True","$22.02085","True","N/A","N/A"
ACGQX,"Invesco Growth and Income Fund ","2010-05-31","Invesco","Large Value","None","-4.0143598%","42.880002%","False","9.87589%","11.93%","False","8.429089%","12.0699994%","False","10.23382%","10.95%","False","0.98050004","0.0","$21.17","$20.24","$25.26","$21.3172","True","$22.03425","True","N/A","N/A"
GIFFX,"Invesco Growth and Income Fund ","2012-09-23","Invesco","Large Value","None","-3.93974%","42.880002%","False","9.95259%","11.93%","False","8.52513%","12.0699994%","False","10.3294894%","10.95%","False","0.98050004","0.0","$21.17","$20.23","$25.26","$21.3142","True","$22.0328","True","N/A","N/A"
ACGMX,"Invesco Growth and Income Fund ","2004-10-18","Invesco","Large Value","None","14.76643%","42.880002%","False","14.266409999999999%","11.93%","True","12.739519999999999%","12.0699994%","True","11.6625994%","10.95%","True","0.9339","0.0","$21.13","$20.2","$25.22","$21.2796","True","$21.99965","True","N/A","N/A"
LCEAX,"Invesco Diversified Dividend Fu","2001-12-30","Invesco","Large Value","None","-2.44639%","42.880002%","False","6.5730200000000005%","11.93%","False","6.81641%","12.0699994%","False","9.021410000000001%","10.95%","False","0.97730005","0.0","$17.619999","$17.21","$20.83","$17.8402","True","$18.5609","True","104.0%","N/A"
LCEVX,"Invesco Diversified Dividend Fu","2001-12-30","Invesco","Large Value","None","-3.1830999999999996%","42.880002%","False","5.77296%","11.93%","False","6.01526%","12.0699994%","False","8.20679%","10.95%","False","0.97730005","0.0","$17.3","$16.93","$20.52","$17.5372","True","$18.26195","True","104.0%","N/A"
DDFRX,"Invesco Diversified Dividend Cl","2005-10-24","Invesco","Large Value","None","-2.73332%","42.880002%","False","6.29379%","11.93%","False","6.5444596%","12.0699994%","False","8.746089999999999%","10.95%","False","0.97730005","0.0","$17.699999","$17.29","$20.93","$17.9268","True","$18.64355","True","104.0%","N/A"
DDFIX,"Invesco Diversified Dividend Fu","2005-10-24","Invesco","Large Value","None","-2.1552000000000002%","42.880002%","False","6.90128%","11.93%","False","7.1435200000000005%","12.0699994%","False","9.3426%","10.95%","False","0.97730005","0.0","$17.619999","$17.2","$20.83","$17.8364","True","$18.55965","True","104.0%","N/A"
LCEFX,"Invesco Diversified Dividend Fu","2012-09-23","Invesco","Large Value","None","-2.0827001000000003%","42.880002%","False","6.9754499999999995%","11.93%","False","7.230739999999999%","12.0699994%","False","9.4425604%","10.95%","False","0.97730005","0.0","$17.619999","$17.2","$20.83","$17.8368","True","$18.5604","True","104.0%","N/A"
LCEYX,"Invesco Diversified Dividend Fu","2008-10-02","Invesco","Large Value","None","12.80674%","42.880002%","False","11.3831595%","11.93%","False","9.06326%","12.0699994%","False","10.83862%","10.95%","False","0.9361","0.0","$17.64","$17.22","$20.85","$17.861","True","$18.58315","True","104.0%","N/A"
LCEIX,"Invesco Diversified Dividend Fu","2005-07-14","Invesco","Large Value","None","-2.34918%","42.880002%","False","6.670520000000001%","11.93%","False","6.896590399999999%","12.0699994%","False","9.08414%","10.95%","False","0.97730005","0.0","$17.609999","$17.2","$20.83","$17.8332","True","$18.55615","True","104.0%","N/A"
ACSTX,"Invesco Comstock Fund Class A","1968-10-06","Invesco","Large Value","None","0.10167%","42.880002%","False","12.2675695%","11.93%","True","10.053799%","12.0699994%","False","10.682609999999999%","10.95%","False","0.96699995","0.0","$27.17","$25.69","$31.35","$27.3206","True","$28.1978","True","N/A","N/A"
ACSYX,"Invesco Comstock Fund Class C","1993-10-25","Invesco","Large Value","None","-0.65494003%","42.880002%","False","11.436639999999999%","11.93%","False","9.25108%","12.0699994%","False","9.872309999999999%","10.95%","False","0.96699995","0.0","$27.18","$25.73","$31.38","$27.3472","True","$28.21415","True","N/A","N/A"
ACSRX,"Invesco Comstock Fund Class R","2002-09-30","Invesco","Large Value","None","-0.13011%","42.880002%","False","11.9983196%","11.93%","True","9.7845%","12.0699994%","False","10.40965%","10.95%","False","0.96699995","0.0","$27.18","$25.7","$31.36","$27.3308","True","$28.20475","True","N/A","N/A"
ACSHX,"Invesco Comstock Fund Class R5","2010-05-31","Invesco","Large Value","None","0.42478000000000005%","42.880002%","False","12.63244%","11.93%","True","10.40301%","12.0699994%","False","11.0466%","10.95%","True","0.96699995","0.0","$27.15","$25.66","$31.31","$27.2854","True","$28.16815","True","N/A","N/A"
ICSFX,"Invesco Comstock Fund","2012-09-23","Invesco","Large Value","None","0.49706999999999996%","42.880002%","False","12.71533%","11.93%","True","10.49587%","12.0699994%","False","11.13904%","10.95%","True","0.96699995","0.0","$27.13","$25.64","$31.3","$27.2706","True","$28.1553","True","N/A","N/A"
ACSDX,"Invesco Comstock Fund Class Y","2004-10-28","Invesco","Large Value","None","0.36601%","42.880002%","False","12.56252%","11.93%","True","10.33453%","12.0699994%","False","10.9630406%","10.95%","True","0.96699995","0.0","$27.18","$25.68","$31.34","$27.3166","True","$28.19725","True","N/A","N/A"
CGRWX,"Invesco Comstock Select Fund Cl","1985-09-15","Invesco","Large Value","None","3.1017499%","42.880002%","False","10.19684%","11.93%","False","9.77012%","12.0699994%","False","10.74496%","10.95%","False","0.9432","0.0","$31.55","$29.86","$36.61","$31.4958","False","$32.90115","True","N/A","N/A"
CGRCX,"Invesco Comstock Select Fund Cl","1996-04-30","Invesco","Large Value","None","2.32557%","42.880002%","False","9.36781%","11.93%","False","8.952390000000001%","12.0699994%","False","9.91851%","10.95%","False","0.9432","0.0","$29.04","$27.53","$34.11","$29.0102","False","$30.54875","True","N/A","N/A"
CGRNX,"Invesco Comstock Select Fund Cl","2001-02-28","Invesco","Large Value","None","2.81731%","42.880002%","False","9.916898999999999%","11.93%","False","9.49643%","12.0699994%","False","10.46918%","10.95%","False","0.9432","0.0","$30.47","$28.85","$35.53","$30.422","False","$31.88705","True","N/A","N/A"
OGRIX,"Invesco Comstock Select Fund Cl","2012-02-27","Invesco","Large Value","None","2.5151702%","42.880002%","False","10.81127%","11.93%","False","10.09778%","12.0699994%","False","10.8647496%","10.95%","False","0.9432","0.0","$32.66","$30.89","$37.71","$32.5968","False","$33.9439","True","N/A","N/A"
CGRYX,"Invesco Comstock Select Fund Cl","1996-12-15","Invesco","Large Value","None","3.3628699999999996%","42.880002%","False","10.4582794%","11.93%","False","10.03786%","12.0699994%","False","11.02359%","10.95%","True","0.9432","0.0","$32.77","$31.0","$37.83","$32.7094","False","$34.04785","True","N/A","N/A"
IAUTX,"Invesco Dividend Income Fd Cl A","2002-03-27","Invesco","Large Value","None","-0.8524999999999999%","42.880002%","False","6.9559306%","11.93%","False","6.3669199999999995%","12.0699994%","False","8.98584%","10.95%","False","0.96779996","0.0","$24.28","$22.48","$27.06","$24.6526","True","$24.5879","True","53.0%","N/A"
IUTCX,"Invesco Dividend Income Fd Cl C","2000-02-13","Invesco","Large Value","None","-1.60887%","42.880002%","False","6.13617%","11.93%","False","5.5623498%","12.0699994%","False","8.162469999999999%","10.95%","False","0.96779996","0.0","$24.640001","$22.8","$27.43","$25.0166","True","$24.93995","True","53.0%","N/A"
FSIUX,"Invesco Dividend Income Fd Cl R","2005-10-24","Invesco","Large Value","None","-0.62159%","42.880002%","False","7.2584599999999995%","11.93%","False","6.6757105%","12.0699994%","False","9.2969306%","10.95%","False","0.96779996","0.0","$24.29","$22.49","$27.08","$24.6638","True","$24.59955","True","53.0%","N/A"
IFUTX,"Invesco Dividend Income Fd Cl R","2012-09-23","Invesco","Large Value","None","-0.55084997%","42.880002%","False","7.33601%","11.93%","False","6.75664%","12.0699994%","False","9.37428%","10.95%","False","0.96779996","0.0","$24.320002","$22.51","$27.1","$24.6874","True","$24.62135","True","53.0%","N/A"
IAUYX,"Invesco Dividend Income Fd Cl Y","2008-10-02","Invesco","Large Value","None","-0.62376%","42.880002%","False","7.21352%","11.93%","False","6.62528%","12.0699994%","False","9.258479999999999%","10.95%","False","0.96779996","0.0","$24.570002","$22.73","$27.37","$24.9418","True","$24.86795","True","53.0%","N/A"
FSTUX,"Invesco Dividend Income Fd Inv ","1986-06-01","Invesco","Large Value","None","-0.8911600000000001%","42.880002%","False","6.94212%","11.93%","False","6.3585%","12.0699994%","False","8.9790694%","10.95%","False","0.96779996","0.0","$24.570002","$22.74","$27.36","$24.9464","True","$24.87135","True","53.0%","N/A"
ANDAX,"AllianzGI Dividend Value Fund A","2000-05-07","Virtus","Large Value","None","-14.632760000000001%","42.880002%","False","2.20362%","11.93%","False","5.590330000000001%","12.0699994%","False","7.767880000000001%","10.95%","False","0.9889","0.0","$10.490001","$9.99","$13.38","$10.7418","True","$11.6392","True","N/A","N/A"
PNEAX,"AllianzGI Dividend Value Fund C","2001-10-30","Virtus","Large Value","None","-13.03925%","42.880002%","False","2.8005399%","11.93%","False","5.7761203%","12.0699994%","False","7.5169%","10.95%","False","0.9895","0.0","$10.099999","$9.63","$12.97","$10.3498","True","$11.2621","True","N/A","N/A"
PNECX,"AllianzGI Dividend Value Fund C","2001-10-30","Virtus","Large Value","None","-13.674520000000001%","42.880002%","False","2.0388699999999997%","11.93%","False","4.9801896999999995%","12.0699994%","False","6.716410000000001%","10.95%","False","0.9895","0.0","$10.410001","$9.94","$13.3","$10.6736","True","$11.56685","True","N/A","N/A"
ADJPX,"AllianzGI Dividend Value Fund C","2008-07-06","Virtus","Large Value","None","-14.41486%","42.880002%","False","2.41385%","11.93%","False","5.7767%","12.0699994%","False","7.943550000000001%","10.95%","False","0.9889","0.0","$10.25","$9.76","$13.12","$10.4946","True","$11.40365","True","N/A","N/A"
PNERX,"AllianzGI Dividend Value Fund C","2002-12-30","Virtus","Large Value","None","36.830002%","42.880002%","False","6.5600000000000005%","11.93%","False","6.72%","12.0699994%","False","8.540000000000001%","10.95%","False","0.9908","0.0","$12.62","$9.41","$12.8","$12.541875","False","$11.643637","False","N/A","N/A"
NFJEX,"AllianzGI Dividend Value Fund I","2000-05-07","Virtus","Large Value","None","13.566780000000001%","42.880002%","False","10.646220000000001%","11.93%","False","10.0513496%","12.0699994%","False","9.51661%","10.95%","False","0.9861","0.0","$10.23","$9.74","$13.1","$10.4772","True","$11.38555","True","N/A","N/A"
ALNFX,"AllianzGI Large-Cap Value Fund ","2006-09-14","Virtus","Large Value","None","-15.916469999999999%","42.880002%","False","2.5867902000000003%","11.93%","False","6.6270396%","12.0699994%","False","9.04148%","10.95%","False","0.9897","0.0","$26.07","$24.41","$34.25","$26.423","True","$29.1163","True","N/A","N/A"
PNBAX,"AllianzGI Large-Cap Value Fund ","2002-07-18","Virtus","Large Value","None","-14.43498%","42.880002%","False","3.1648%","11.93%","False","6.7789%","12.0699994%","False","8.7427996%","10.95%","False","0.97800004","0.0","$25.529999","$23.91","$33.66","$25.8822","True","$28.5928","True","N/A","N/A"
PNBCX,"AllianzGI Large-Cap Value Fund ","2002-07-18","Virtus","Large Value","None","-15.11015%","42.880002%","False","2.3797200000000003%","11.93%","False","5.96727%","12.0699994%","False","7.9204604%","10.95%","False","0.97800004","0.0","$25.869999","$24.26","$34.04","$26.2374","True","$28.9245","True","N/A","N/A"
ALCPX,"AllianzGI Large-Cap Value Fund ","2008-07-06","Virtus","Large Value","None","-15.72985%","42.880002%","False","2.7811201%","11.93%","False","6.8109006%","12.0699994%","False","9.21843%","10.95%","False","0.9897","0.0","$25.869999","$24.23","$34.03","$26.2254","True","$28.92875","True","N/A","N/A"
ANLRX,"AllianzGI Large-Cap Value Fund ","2006-01-09","Virtus","Large Value","None","38.14%","42.880002%","False","8.1999995%","11.93%","False","8.4%","12.0699994%","False","10.040000000000001%","10.95%","False","0.9868","0.0","$32.87","$24.1","$33.42","$32.73875","False","$30.434092","False","N/A","N/A"
ANVIX,"AllianzGI Large-Cap Value Fund ","2000-05-07","Virtus","Large Value","None","-15.747151%","42.880002%","False","2.8148701000000003%","11.93%","False","6.883220399999999%","12.0699994%","False","9.307310000000001%","10.95%","False","0.9897","0.0","$25.38","$23.76","$33.48","$25.7244","True","$28.4393","True","N/A","N/A"
SDOG,"ALPS Sector Dividend Dogs ETF","2012-06-28","ALPS","Large Value","Exchange Traded Fund","0.18990999%","17.040001%","False","13.376460000000002%","10.5299994%","True","6.93279%","15.359998999999998%","False","10.19981%","6.550000000000001%","True","0.9979","0.0","$52.5","$44.94","$58.04","$53.5634","True","$51.70075","False","N/A","$53.07"
BWLAX,"American Beacon Bridgeway Large","2012-02-02","American Beacon","Large Value","None","-8.02686%","42.880002%","False","2.9785098999999997%","11.93%","False","5.163530000000001%","12.0699994%","False","9.422439%","10.95%","False","0.8862","0.0","$24.070002","$21.56","$26.28","$24.1556","True","$23.878","False","N/A","N/A"
BWLCX,"American Beacon Bridgeway Large","2012-02-02","American Beacon","Large Value","None","-8.76363%","42.880002%","False","2.19821%","11.93%","False","4.37844%","12.0699994%","False","8.6086504%","10.95%","False","0.8862","0.0","$23.099998","$20.61","$25.22","$23.1888","True","$22.86","False","N/A","N/A"
BRLVX,"American Beacon Bridgeway Large","2003-10-30","American Beacon","Large Value","None","-8.92211%","42.880002%","False","2.75876%","11.93%","False","5.22831%","12.0699994%","False","9.6382596%","10.95%","False","0.8862","0.0","$24.44","$21.91","$26.67","$24.5186","True","$24.2598","False","N/A","N/A"
BWLYX,"American Beacon Bridgeway Large","2012-02-02","American Beacon","Large Value","None","-7.80134%","42.880002%","False","3.2374300000000003%","11.93%","False","5.44633%","12.0699994%","False","9.74994%","10.95%","False","0.8862","0.0","$24.320002","$21.8","$26.55","$24.4026","True","$24.1403","False","N/A","N/A"
BWLIX,"American Beacon Bridgeway Large","2012-02-02","American Beacon","Large Value","None","-8.069759999999999%","42.880002%","False","2.96628%","11.93%","False","5.1652096%","12.0699994%","False","9.46718%","10.95%","False","0.8862","0.0","$24.24","$21.69","$26.45","$24.3192","True","$24.03285","False","N/A","N/A"
AVASX,"American Beacon Large Cap Value","2005-05-30","American Beacon","Large Value","None","11.2765506%","42.880002%","False","13.94243%","11.93%","True","12.1711396%","12.0699994%","True","10.946829600000001%","10.95%","False","0.96790004","0.0","$21.06","$20.24","$24.97","$21.2728","True","$22.22565","True","N/A","N/A"
ALVAX,"American Beacon Large Cap Value","2010-05-16","American Beacon","Large Value","None","-6.7743205%","42.880002%","False","6.95297%","11.93%","False","8.25896%","12.0699994%","False","10.13678%","10.95%","False","0.97129995","0.0","$21.06","$20.24","$25.01","$21.2714","True","$22.2653","True","N/A","N/A"
ALVCX,"American Beacon Large Cap Value","2010-08-31","American Beacon","Large Value","None","-7.49061%","42.880002%","False","6.16995%","11.93%","False","7.50002%","12.0699994%","False","9.335689%","10.95%","False","0.97129995","0.0","$20.88","$20.09","$24.76","$21.1022","True","$21.99515","True","N/A","N/A"
AADEX,"American Beacon Large Cap Value","1987-07-16","American Beacon","Large Value","None","-6.56805%","42.880002%","False","7.26908%","11.93%","False","8.6203605%","12.0699994%","False","10.54566%","10.95%","False","0.97129995","0.0","$24.550001","$23.36","$28.64","$24.7772","True","$25.6215","True","N/A","N/A"
ABLYX,"American Beacon Large Cap Value","2009-08-02","American Beacon","Large Value","None","-6.60427%","42.880002%","False","7.201549999999999%","11.93%","False","8.5461594%","12.0699994%","False","10.46299%","10.95%","False","0.97129995","0.0","$24.26","$23.1","$28.33","$24.4894","True","$25.33675","True","N/A","N/A"
